,Datetime,monoterpene_flux,methanol_flux,acetone_flux,acetaldehyde_flux
13863,2021-12-08 17:22:00,39.949,-32.152,-7.8482,
13864,2021-12-08 20:22:00,-32.955,-29.94,-15.145,
13865,2021-12-08 23:22:00,38.781,-32.555,-12.403,
13866,2021-12-09 02:22:00,428.97,-25.641,0.15759,
13867,2021-12-09 05:22:00,171.97,2.7275,-4.2365,
13868,2021-12-09 08:22:00,318.28,3.7303,4.0552,
13869,2021-12-09 11:22:00,68.215,16.813,5.9711,
13870,2021-12-09 14:22:00,206.58,-6.9696,13.781,
13871,2021-12-09 17:22:00,-589.83,-45.916,-35.807,
13872,2021-12-09 20:22:00,-240.62,-2.0218,-27.945,
13873,2021-12-09 23:22:00,53.201,-15.552,-6.6509,
13874,2021-12-10 02:22:00,202.37,-30.182,6.0349,
13875,2021-12-10 05:22:00,-55.107,35.715,15.001,
13876,2021-12-10 08:22:00,333.76,61.279,-30.083,
13877,2021-12-10 11:22:00,1.2142,34.934,-2.7354,
13878,2021-12-10 14:22:00,-41.207,-19.222,-4.2425,
13879,2021-12-10 17:22:00,-47.938,12.878,-4.1878,
13880,2021-12-10 20:22:00,-9.6649,-2.8328,-0.38318,
13881,2021-12-10 23:22:00,-47.508,-20.955,15.835,
13882,2021-12-11 02:22:00,40.11,16.95,19.619,
13883,2021-12-11 05:22:00,-109.83,-30.034,8.9702,
13884,2021-12-11 08:22:00,-81.054,-39.225,-0.06352,
13885,2021-12-11 11:22:00,-9.6527,-49.302,-9.6953,
13886,2021-12-11 14:22:00,-39.109,14.535,-9.981,
13887,2021-12-11 17:22:00,141.72,32.928,-12.334,
13888,2021-12-11 20:22:00,18.042,3.9875,-5.6285,
13889,2021-12-11 23:22:00,-15.008,14.701,-11.844,
13890,2021-12-12 02:22:00,-156.93,-8.0039,-9.4099,
13891,2021-12-12 05:22:00,-17.766,-20.078,-2.5329,
13892,2021-12-12 08:22:00,53.022,-38.246,6.6327,
13893,2021-12-12 11:22:00,47.762,-7.5933,7.0745,
13894,2021-12-12 14:22:00,14.724,-11.138,2.8898,
13895,2021-12-12 17:22:00,13.974,-4.2104,2.9854,
13896,2021-12-12 23:22:00,24.139,-4.0986,0.58513,
13897,2021-12-13 11:22:00,-31.244,-2.4568,-0.34925,
13898,2021-12-13 14:22:00,7.7648,-13.67,12.788,
13899,2021-12-13 17:22:00,19.028,3.3383,-1.0682,
13900,2021-12-13 20:22:00,-12.734,-43.504,5.8407,
13901,2021-12-13 23:22:00,-42.062,23.388,-0.50023,
13902,2021-12-14 02:22:00,10.478,-6.0723,-4.958,
13903,2021-12-14 05:22:00,-38.509,8.1365,5.5104,
13904,2021-12-14 08:22:00,29.078,-6.3683,6.0637,
13905,2021-12-14 17:22:00,4.9878,-2.7419,1.1898,
13906,2021-12-14 20:22:00,3.8758,0.22769,1.8118,
13907,2021-12-14 23:22:00,-38.881,-9.577,-12.922,
13908,2021-12-15 02:22:00,32.487,2.3671,-0.52107,
13909,2021-12-15 05:22:00,-35.593,-27.859,7.6299,
13910,2021-12-15 08:22:00,-51.072,8.6933,-1.3434,
13911,2021-12-15 11:22:00,5.433,22.227,-0.89531,
13912,2021-12-15 14:22:00,-13.175,16.295,-9.3354,
13913,2021-12-15 17:22:00,8.1549,-17.902,84.325,
13914,2021-12-15 20:22:00,11.402,-1.2793,62.858,
13915,2021-12-15 23:22:00,45.904,6.2698,8.5071,
13916,2021-12-16 02:22:00,-27.016,-12.66,50.174,
13917,2021-12-16 05:22:00,15.147,28.737,38.717,
13918,2021-12-16 08:22:00,9.7936,-29.748,-1.2435,
13919,2021-12-16 11:22:00,37.754,-14.298,24.037,
13920,2021-12-16 14:22:00,6.2697,-47.86,16.08,
13921,2021-12-16 17:22:00,-23.773,16.804,-2.5044,
13922,2021-12-16 20:22:00,-18.935,-9.4917,-5.4579,
13923,2021-12-16 23:22:00,26.094,1.9626,-12.318,
13924,2021-12-17 02:22:00,21.693,-33.451,6.8447,
13925,2021-12-17 05:22:00,42.746,12.284,-7.0246,
13926,2021-12-17 08:22:00,-7.9728,-6.4621,0.31656,
13927,2021-12-17 11:22:00,-18.131,-39.223,24.069,
13928,2021-12-17 14:22:00,-26.538,15.507,-0.56218,
13929,2021-12-17 17:22:00,10.304,11.891,9.7275,
13930,2021-12-17 20:22:00,5.604,15.032,-2.0445,
13931,2021-12-17 23:22:00,22.007,-7.7732,-6.4275,
13932,2021-12-18 02:22:00,14.334,13.22,-1.6376,
13933,2021-12-18 05:22:00,-8.5369,1.0054,0.80189,
13934,2021-12-18 08:22:00,-33.387,3.7184,0.96746,
13935,2021-12-18 11:22:00,59.491,-2.6819,-2.186,
13936,2021-12-18 14:22:00,9.3887,5.5752,-1.433,
13937,2021-12-18 17:22:00,-2.7685,-5.0672,9.4397,
13938,2021-12-18 20:22:00,-52.942,-64.038,-3.0864,
13939,2021-12-18 23:22:00,-58.528,-18.626,2.6781,
13940,2021-12-19 02:22:00,27.855,-55.365,1.6991,
13941,2021-12-19 05:22:00,64.2,-9.6772,7.0739,
13942,2021-12-19 08:22:00,27.148,16.85,7.9473,
13943,2021-12-19 11:22:00,-53.259,-0.2463,-3.2997,
13944,2021-12-19 14:22:00,-5.713,-5.6647,-16.225,
13945,2021-12-19 17:22:00,1.0976,-46.159,15.639,
13946,2021-12-19 20:22:00,-67.357,11.338,4.2325,
13947,2021-12-19 23:22:00,-3.4535,-2.9226,25.908,
13948,2021-12-20 02:22:00,2.7899,-18.071,5.358,
13949,2021-12-20 05:22:00,-15.397,14.663,0.44354,
13950,2021-12-20 08:22:00,0.59353,4.0193,0.44493,
13951,2021-12-20 11:22:00,-9.5256,-8.7995,-17.647,
13952,2021-12-20 14:22:00,67.61,-9.8816,-1.8811,
13953,2021-12-20 17:22:00,12.515,0.71409,3.5256,
13954,2021-12-20 20:22:00,-39.073,-12.929,-1.6864,
13955,2021-12-20 23:22:00,8.6935,10.706,-7.5689,
13956,2021-12-21 02:22:00,-28.19,-21.655,-4.8551,
13957,2021-12-21 05:22:00,-10.607,1.5451,-0.50863,
13958,2021-12-21 08:22:00,-24.54,0.84951,0.48794,
13959,2021-12-21 11:22:00,-6.5944,7.9062,-2.9906,
13960,2021-12-21 14:22:00,-10.736,-5.069,4.0365,
13961,2021-12-21 17:22:00,-1.1751,5.665,-5.4467,
13962,2021-12-21 20:22:00,-3.9333,-9.8316,0.76119,
13963,2021-12-21 23:22:00,-4.2565,-1.3745,-0.46825,
13964,2021-12-22 02:22:00,-8.4606,-8.714,1.5841,
13965,2021-12-22 05:22:00,-2.6349,-1.1206,0.04838,
13966,2021-12-22 11:22:00,126.21,20.827,24.992,
13967,2021-12-22 14:22:00,54.059,44.772,22.976,
13968,2021-12-22 17:22:00,77.553,5.7164,-9.21,
13969,2021-12-22 20:22:00,-123.72,-15.784,-2.9501,
13970,2021-12-22 23:22:00,56.175,-6.8926,-4.5239,
13971,2021-12-23 02:22:00,6.1798,9.1755,-6.2057,
13972,2022-01-13 02:22:00,-2.2566,-25.865,5.5956,
13973,2022-01-13 05:22:00,-62.147,-0.62307,16.996,
13974,2022-01-13 08:22:00,10.596,9.8396,16.191,
13975,2022-01-13 11:22:00,-12.531,2.9394,24.887,
13976,2022-01-13 14:22:00,8.1988,24.644,1.5567,
13977,2022-01-13 17:22:00,-41.633,56.439,6.1454,
13978,2022-01-13 20:22:00,3.2304,-2.7811,23.691,
13979,2022-01-13 23:22:00,-3.897,1.888,-1.3966,
13980,2022-01-14 02:22:00,227.09,-12.865,-14.193,
13981,2022-01-14 05:22:00,-21.664,-19.693,-0.03387,
13982,2022-01-14 08:22:00,81.872,-87.216,5.3422,
13983,2022-01-14 11:22:00,-73.104,-38.959,27.443,
13984,2022-01-14 14:22:00,-71.006,87.119,29.57,
13985,2022-01-14 17:22:00,-14.044,-27.393,-22.977,
13986,2022-01-14 20:22:00,33.808,8.0788,-10.285,
13987,2022-01-14 23:22:00,89.393,5.4846,-3.9653,
13988,2022-01-15 02:22:00,-19.159,16.6,20.624,
13989,2022-01-15 05:22:00,105.81,-39.491,13.756,
13990,2022-01-15 08:22:00,14.038,42.715,7.3052,
13991,2022-01-15 11:22:00,176.14,47.873,-17.8,
13992,2022-01-15 14:22:00,79.371,-26.03,17.058,
13993,2022-01-15 17:22:00,-0.52003,-2.9542,2.3805,
13994,2022-01-15 20:22:00,-0.71262,-3.6735,0.27482,
13995,2022-01-15 23:22:00,-4.8192,-1.2489,-0.66854,
13996,2022-01-16 02:22:00,-17.089,5.3766,0.38626,
13997,2022-01-16 05:22:00,-47.491,-74.631,-1.1704,
13998,2022-01-16 08:22:00,-27.785,-7.2686,4.0278,
13999,2022-01-16 11:22:00,-18.882,-44.341,-18.64,
14000,2022-01-16 14:22:00,13.939,16.223,-27.535,
14001,2022-01-16 17:22:00,26.717,14.219,9.4172,
14002,2022-01-16 20:22:00,26.908,-6.5145,-8.3838,
14003,2022-01-16 23:22:00,-40.171,7.0333,14.633,
14004,2022-01-17 05:22:00,38.611,17.213,-2.3382,
14005,2022-01-17 08:22:00,-30.586,5.0967,6.3721,
14006,2022-01-17 11:22:00,-132.4,-52.845,8.8053,
14007,2022-01-17 14:22:00,-38.7,-48.539,-16.601,
14008,2022-01-17 17:22:00,82.144,5.4489,6.4484,
14009,2022-01-17 20:22:00,-51.899,30.635,7.1846,
14010,2022-01-17 23:22:00,-13.182,-14.185,-8.252,
14011,2022-01-18 02:22:00,25.414,15.706,6.7512,
14012,2022-01-18 05:22:00,28.02,-32.754,4.4087,
14013,2022-01-18 11:22:00,-1.0461,-6.1883,3.2696,
14014,2022-01-18 14:22:00,23.594,33.04,-7.4713,
14015,2022-01-18 17:22:00,101.94,-33.104,2.441,
14016,2022-01-18 20:22:00,-36.798,-30.465,0.1669,
14017,2022-01-18 23:22:00,70.98,8.9485,-10.031,
14018,2022-01-19 02:22:00,3.6743,-14.121,-1.7084,
14019,2022-01-19 05:22:00,16.945,15.328,11.642,
14020,2022-01-19 08:22:00,13.248,-21.734,-2.7665,
14021,2022-01-19 14:22:00,-1.9524,21.035,14.906,
14022,2022-01-19 17:22:00,102.61,17.522,5.8923,
14023,2022-01-19 20:22:00,30.326,-18.661,-17.712,
14024,2022-01-19 23:22:00,-68.209,19.113,1.8046,
14025,2022-01-20 02:22:00,1.9195,18.835,-6.2348,
14026,2022-01-20 05:22:00,61.274,6.9077,0.39355,
14027,2022-01-20 08:22:00,-75.531,-23.247,-24.904,
14028,2022-01-20 11:22:00,10.958,48.747,2.3119,
14029,2022-01-20 14:22:00,-150.49,17.179,-19.004,
14030,2022-01-20 17:22:00,92.064,12.058,5.3804,
14031,2022-01-20 20:22:00,-82.049,-6.8484,9.2611,
14032,2022-01-20 23:22:00,-30.614,5.8581,18.912,
14033,2022-01-21 02:22:00,-21.868,-10.975,-6.6124,
14034,2022-01-21 05:22:00,-0.26513,-5.2466,12.4,
14035,2022-01-21 08:22:00,-8.7598,47.909,14.447,
14036,2022-01-21 11:22:00,27.662,-14.87,-0.84189,
14037,2022-01-21 14:22:00,-18.128,-1.126,-3.9714,
14038,2022-01-21 17:22:00,0.33849,-3.7385,-10.488,
14039,2022-01-21 20:22:00,99.669,13.156,22.115,
14040,2022-01-21 23:22:00,-8.2203,80.351,-3.2081,
14041,2022-01-22 02:22:00,-29.64,4.1411,-16.813,
14042,2022-01-22 05:22:00,87.64,5.8329,2.2128,
14043,2022-01-22 08:22:00,-7.0652,-16.506,-15.902,
14044,2022-01-22 11:22:00,47.781,7.8822,9.9834,
14045,2022-01-22 14:22:00,-40.503,-6.1609,-2.4586,
14046,2022-01-23 02:22:00,10.985,-7.4197,0.51504,
14047,2022-01-23 05:22:00,-5.6858,14.223,3.017,
14048,2022-01-23 08:22:00,56.429,-6.879,5.1737,
14049,2022-01-23 11:22:00,-41.73,-7.3112,-0.36168,
14050,2022-01-23 14:22:00,53.511,16.985,7.0678,
14051,2022-01-23 17:22:00,30.385,-24.698,0.9411,
14052,2022-01-23 20:22:00,-13.663,3.3535,-4.4461,
14053,2022-01-23 23:22:00,-2.9182,1.4843,-0.12207,
14054,2022-01-24 02:22:00,45.733,4.3859,-1.179,
14055,2022-01-24 08:22:00,40.99,20.358,11.172,
14056,2022-01-24 11:22:00,50.813,39.997,-7.2208,
14057,2022-01-24 14:22:00,14.966,49.471,-16.616,
14058,2022-01-24 17:22:00,11.852,4.6363,-2.6344,
14059,2022-01-24 20:22:00,-47.78,23.605,-1.9291,
14060,2022-01-24 23:22:00,32.923,7.5764,-1.586,
14061,2022-01-25 02:22:00,5.6912,0.24074,-0.48983,
14062,2022-01-25 05:22:00,-5.7974,-1.9154,0.26578,
14063,2022-01-28 17:22:00,13.164,0.01377,-4.5801,
14064,2022-01-28 20:22:00,21.426,-10.452,1.3517,
14065,2022-01-28 23:22:00,6.6577,4.1826,-0.60747,
14066,2022-01-29 05:22:00,-2.892,-1.2503,0.20736,
14067,2022-01-29 08:22:00,0.47696,4.8165,-1.0154,
14068,2022-01-29 11:22:00,-48.027,-18.59,2.7519,
14069,2022-01-29 14:22:00,47.733,-18.368,-11.032,
14070,2022-01-29 17:22:00,-81.275,-13.608,-2.8823,
14071,2022-01-29 20:22:00,-6.1208,14.015,-6.0195,
14072,2022-01-29 23:22:00,-116.97,6.2023,-21.099,
14073,2022-01-30 02:22:00,-83.002,-20.135,-19.545,
14074,2022-01-30 05:22:00,-113.29,29.6,-24.079,
14075,2022-01-30 08:22:00,-22.913,-41.893,-19.521,
14076,2022-01-30 11:22:00,70.189,-7.6708,1.0575,
14077,2022-01-30 14:22:00,3.7434,-30.58,-10.835,
14078,2022-01-30 17:22:00,-20.558,-3.3743,0.20668,
14079,2022-01-30 20:22:00,72.383,53.623,,
14080,2022-01-30 23:22:00,-24.656,-44.372,1.8874,
14081,2022-01-31 02:22:00,-38.883,-10.688,5.1344,
14082,2022-01-31 05:22:00,22.241,-6.9605,0.59362,
14083,2022-01-31 08:22:00,-82.475,-1.7571,-8.662,
14084,2022-01-31 11:22:00,-82.814,1.1458,5.7992,
14085,2022-01-31 14:22:00,108.47,-0.7544,-3.2514,
14086,2022-01-31 17:22:00,-15.752,2.8628,1.0416,
14087,2022-01-31 20:22:00,-26.578,-12.457,-0.17327,
14088,2022-01-31 23:22:00,-17.734,4.1555,-1.4363,
14089,2022-02-01 02:22:00,-31.466,0.38876,-3.0361,
14090,2022-02-01 05:22:00,35.732,-0.2334,-6.5157,
14091,2022-02-01 08:22:00,48.687,17.338,-0.31785,
14092,2022-02-01 11:22:00,-54.815,4.2531,-7.5228,
14093,2022-02-01 14:22:00,-57.025,13.899,5.7665,
14094,2022-02-01 17:22:00,,-8.4969,4.7872,
14095,2022-02-01 20:22:00,1.1732,4.9223,-1.1749,
14096,2022-02-01 23:22:00,6.52,-1.801,-1.9448,
14097,2022-02-02 02:22:00,10.373,1.1593,0.08629,
14098,2022-02-02 05:22:00,-10.838,-3.0055,-3.5068,
14099,2022-02-02 08:22:00,7.5849,-0.09603,-3.9004,
14100,2022-02-02 11:22:00,9.9634,6.2169,-6.3403,
14101,2022-02-02 14:22:00,-1.5091,11.386,-10.065,
14102,2022-02-04 14:22:00,-72.537,-4.9061,9.2951,
14103,2022-02-04 17:22:00,-4.2476,-1.5602,-11.652,
14104,2022-02-04 20:22:00,-57.296,29.773,-14.25,
14105,2022-02-04 23:22:00,26.383,12.325,-19.79,
14106,2022-02-05 02:22:00,-88.063,-7.5123,-13.04,
14107,2022-02-05 05:22:00,46.774,-26.564,5.2618,
14108,2022-02-05 08:22:00,-0.96077,-25.008,-13.95,
14109,2022-02-05 11:22:00,15.332,-20.797,-3.3592,
14110,2022-02-05 14:22:00,20.047,16.004,3.8186,
14111,2022-02-05 17:22:00,15.353,7.7448,-12.977,
14112,2022-02-05 20:22:00,5.9065,-6.9855,-5.3574,
14113,2022-02-05 23:22:00,-9.0858,-20.954,-5.4882,
14114,2022-02-06 02:22:00,-2.7797,1.0116,-3.5353,
14115,2022-02-06 05:22:00,6.9124,,2.0212,
14116,2022-02-06 08:22:00,68.999,11.118,3.1185,
14117,2022-02-06 11:22:00,19.104,-0.61646,0.99203,
14118,2022-02-06 14:22:00,-34.395,3.3472,-0.98044,
14119,2022-02-06 17:22:00,-83.006,6.1695,4.8197,
14120,2022-02-06 20:22:00,17.597,-10.656,-2.4244,
14121,2022-02-06 23:22:00,-2.0883,0.78506,-0.71161,
14122,2022-02-07 02:22:00,2.1557,-6.7777,-1.9618,
14123,2022-02-07 05:22:00,14.415,3.4341,-2.5671,
14124,2022-02-07 08:22:00,-1.7139,-2.6161,0.26442,
14125,2022-02-07 11:22:00,36.504,0.88848,0.02231,
14126,2022-02-07 14:22:00,-22.394,0.12059,0.04277,
14127,2022-02-07 23:22:00,0.89441,7.0899,-0.20123,
14128,2022-02-08 02:22:00,32.648,1.9575,-8.4946,
14129,2022-02-08 05:22:00,17.799,-0.51239,3.2977,
14130,2022-02-08 08:22:00,4.8994,3.7634,2.7497,
14131,2022-02-08 11:22:00,-45.075,0.33909,-1.697,
14132,2022-02-08 14:22:00,-16.327,-4.937,-3.4125,
14133,2022-02-08 17:22:00,68.016,-10.668,-0.50974,
14134,2022-02-08 23:22:00,24.063,-23.31,-1.255,
14135,2022-02-09 02:22:00,7.1538,-5.1803,-2.5885,
14136,2022-02-09 05:22:00,-30.005,5.1027,-2.6516,
14137,2022-02-09 08:22:00,10.23,-5.4405,1.383,
14138,2022-02-09 11:22:00,78.027,-14.398,-4.5446,
14139,2022-02-09 14:22:00,-34.095,-8.2982,6.5027,
14140,2022-02-09 17:22:00,-17.225,2.8785,-3.4351,
14141,2022-02-09 20:22:00,-18.124,-21.145,4.95,
14142,2022-02-09 23:22:00,31.489,15.503,-12.839,
14143,2022-02-10 02:22:00,-16.948,-8.062,-5.4567,
14144,2022-02-10 05:22:00,-23.35,-1.943,-4.5553,
14145,2022-02-10 08:22:00,2.7225,2.3485,4.1435,
14146,2022-02-10 11:22:00,73.387,-31.185,-3.7699,
14147,2022-02-10 14:22:00,9.7664,13.308,0.05164,
14148,2022-02-10 17:22:00,-6.1178,22.69,6.4866,
14149,2022-02-10 20:22:00,-37.391,-2.6855,3.5193,
14150,2022-02-10 23:22:00,-44.424,-5.8952,-2.9171,
14151,2022-02-11 02:22:00,39.989,-1.0964,0.32731,
14152,2022-02-11 05:22:00,35.716,-11.755,-2.6451,
14153,2022-02-11 08:22:00,13.779,-11.494,2.3795,
14154,2022-02-11 11:22:00,-7.4778,-25.332,-1.2669,
14155,2022-02-11 14:22:00,-16.51,3.9901,7.6054,
14156,2022-02-11 17:22:00,44.18,-9.4245,-0.81659,
14157,2022-02-11 20:22:00,-14.168,-10.168,-1.6228,
14158,2022-02-11 23:22:00,17.747,-3.9816,-5.2183,
14159,2022-02-12 02:22:00,1.1173,-1.5702,-0.26841,
14160,2022-02-12 05:22:00,-11.277,2.0139,-1.6748,
14161,2022-02-12 08:22:00,-56.166,10.768,4.0993,
14162,2022-02-12 11:22:00,115.87,13.86,10.375,
14163,2022-02-12 14:22:00,-22.543,-8.5431,-3.6367,
14164,2022-02-12 17:22:00,3.0516,-9.8448,5.0973,
14165,2022-02-12 20:22:00,9.0593,-41.489,-5.8068,
14166,2022-02-13 05:22:00,-13.594,-0.76857,-5.0203,
14167,2022-02-13 08:22:00,-98.451,-7.9457,-1.9865,
14168,2022-02-13 11:22:00,-33.569,15.24,0.36466,
14169,2022-02-13 14:22:00,-10.245,-2.502,-2.3311,
14170,2022-02-13 17:22:00,4.3176,-15.371,-2.6247,
14171,2022-02-13 20:22:00,26.917,-25.385,2.6208,
14172,2022-02-13 23:22:00,6.2393,-21.592,-2.8239,
14173,2022-02-14 02:22:00,114.58,-13.042,-4.1158,
14174,2022-02-14 05:22:00,20.874,16.47,1.6425,
14175,2022-02-14 08:22:00,37.839,-22.581,-6.7336,
14176,2022-02-14 11:22:00,-26.66,30.75,-4.725,
14177,2022-02-14 14:22:00,-28.337,13.867,3.2972,
14178,2022-02-14 17:22:00,24.206,-5.8264,2.4959,
14179,2022-02-15 05:22:00,119.15,-38.674,-0.04588,
14180,2022-02-15 08:22:00,101.83,-10.263,8.3619,
14181,2022-02-15 11:22:00,-45.814,-9.9404,-3.4042,
14182,2022-02-15 14:22:00,0.13015,-0.21363,-0.772,
14183,2022-02-15 17:22:00,-3.0702,11.966,-5.5812,
14184,2022-02-15 20:22:00,12.309,-22.42,-4.0959,
14185,2022-02-15 23:22:00,-10.608,18.484,4.0671,
14186,2022-02-16 02:22:00,-26.379,-27.596,-0.9164,
14187,2022-02-16 05:22:00,-13.792,21.33,6.7556,
14188,2022-02-16 08:22:00,-19.825,23.767,5.8649,
14189,2022-02-16 11:22:00,27.948,-8.908,2.5762,
14190,2022-02-16 14:22:00,-7.826,9.0486,0.42264,
14191,2022-02-16 17:22:00,443.27,4.0778,-22.666,
14192,2022-02-16 20:22:00,13.833,9.6969,6.4516,
14193,2022-02-16 23:22:00,0.15091,-9.5551,-1.26,
14194,2022-02-17 02:22:00,5.0165,-15.79,5.0606,
14195,2022-02-17 05:22:00,-61.193,17.758,3.8319,
14196,2022-02-17 08:22:00,-15.37,-13.035,-29.195,
14197,2022-02-17 11:22:00,11.201,-15.771,8.4156,
14198,2022-02-17 14:22:00,-81.455,3.4095,9.9466,
14199,2022-02-17 17:22:00,-42.962,-27.675,16.934,
14200,2022-02-17 20:22:00,32.212,4.5844,14.85,
14201,2022-02-17 23:22:00,148.26,-31.096,-21.813,
14202,2022-02-18 02:22:00,-46.022,5.607,-7.0053,
14203,2022-02-18 05:22:00,-66.705,15.398,-19.932,
14204,2022-02-18 08:22:00,-225.86,-36.676,-9.6416,
14205,2022-02-18 11:22:00,-18.623,3.1858,-11.008,
14206,2022-02-18 14:22:00,65.547,65.875,29.606,
14207,2022-02-18 17:22:00,45.044,22.695,6.1552,
14208,2022-02-18 20:22:00,29.132,3.4375,0.48566,
14209,2022-02-18 23:22:00,-81.992,23.549,3.4638,
14210,2022-02-19 02:22:00,30.931,31.801,0.03935,
14211,2022-02-19 05:22:00,-21.689,16.614,-0.30197,
14212,2022-02-19 08:22:00,-2.3828,-7.34,-4.828,
14213,2022-02-19 14:22:00,-23.68,-7.6979,-6.7309,
14214,2022-02-19 17:22:00,7.0684,1.0484,-2.8573,
14215,2022-02-19 20:22:00,-21.195,0.43468,3.6194,
14216,2022-02-19 23:22:00,-16.908,-6.2385,0.17823,
14217,2022-02-20 02:22:00,25.13,-21.847,-2.5809,
14218,2022-02-20 08:22:00,-82.606,-15.818,0.14101,
14219,2022-02-20 11:22:00,0.58013,-31.504,4.0096,
14220,2022-02-20 14:22:00,10.46,-9.1023,-0.43167,
14221,2022-02-20 17:22:00,-3.3193,5.3834,-0.76245,
14222,2022-02-20 23:22:00,101.53,-11.089,-4.2279,
14223,2022-02-21 02:22:00,-18.673,-6.3268,-8.3812,
14224,2022-02-21 05:22:00,4.3746,-42.567,11.725,
14225,2022-02-21 08:22:00,6.2195,3.7818,3.4914,
14226,2022-02-21 11:22:00,49.693,5.3421,8.2926,
14227,2022-02-21 14:22:00,-0.2254,-11.025,-4.2869,
14228,2022-02-21 17:22:00,-81.963,85.013,19.128,
14229,2022-02-21 20:22:00,134.39,-30.202,12.753,
14230,2022-02-21 23:22:00,-20.36,26.289,3.9736,
14231,2022-02-22 02:22:00,12.972,38.951,-41.643,
14232,2022-02-22 05:22:00,99.611,-82.475,-14.361,
14233,2022-02-22 08:22:00,28.188,0.25836,-15.826,
14234,2022-02-22 11:22:00,129.73,27.534,6.1658,
14235,2022-02-22 14:22:00,-0.03977,19.44,-3.9424,
14236,2022-02-22 17:22:00,-42.018,-7.5126,-13.397,
14237,2022-02-22 20:22:00,22.042,-12.454,-10.999,
14238,2022-02-22 23:22:00,2.5664,-2.3497,-1.077,
14239,2022-02-23 14:22:00,-54.921,51.126,2.0438,
14240,2022-02-23 17:22:00,5.3849,-2.1457,0.72724,
14241,2022-02-23 20:22:00,3.8152,0.47155,-0.69266,
14242,2022-02-23 23:22:00,-9.0418,9.2928,-1.0187,
14243,2022-02-24 02:22:00,34.02,-4.3027,7.3268,
14244,2022-02-24 05:22:00,132.71,5.7099,2.4006,
14245,2022-02-24 08:22:00,62.553,8.3947,47.692,
14246,2022-02-24 17:22:00,-104.1,20.76,-0.97162,
14247,2022-02-24 20:22:00,237.85,1.1948,-16.25,
14248,2022-02-24 23:22:00,112.37,-50.818,,
14249,2022-02-25 02:22:00,-36.994,1.7048,-1.6031,
14250,2022-02-25 05:22:00,0.67966,-1.1102,-1.0464,
14251,2022-02-25 08:22:00,,-8.3652,-4.2612,
14252,2022-02-25 11:22:00,-17.484,-0.58127,-0.02514,
14253,2022-02-25 17:22:00,-35.766,-10.336,-9.3008,
14254,2022-02-25 20:22:00,-7.6362,5.0003,-9.0492,
14255,2022-02-25 23:22:00,-179.28,-15.484,-1.2454,
14256,2022-02-26 02:22:00,100.14,-19.142,-6.4711,
14257,2022-02-26 05:22:00,28.393,-14.822,-4.811,
14258,2022-02-26 08:22:00,7.6781,0.7088,-6.6964,
14259,2022-02-26 11:22:00,-285.99,1.9124,20.408,
14260,2022-02-26 14:22:00,149.17,-37.901,7.9786,
14261,2022-02-26 17:22:00,-13.409,1.4449,-1.2676,
14262,2022-02-27 02:22:00,25.86,-3.8799,3.0898,
14263,2022-02-27 05:22:00,7.4316,3.0333,-0.48511,
14264,2022-02-27 08:22:00,9.6375,1.2589,-1.9444,
14265,2022-02-27 11:22:00,-13.925,7.46,0.69438,
14266,2022-02-27 14:22:00,6.4092,-5.7958,-1.5142,
14267,2022-02-27 17:22:00,20.938,-17.621,-1.0509,
14268,2022-02-27 20:22:00,48.004,-21.045,-1.8716,
14269,2022-02-27 23:22:00,11.907,-0.1447,1.2071,
14270,2022-02-28 02:22:00,4.2212,2.5878,-0.19268,
14271,2022-02-28 05:22:00,7.4895,-0.82283,-0.89096,
14272,2022-02-28 08:22:00,1.3312,-1.5983,-0.18912,
14273,2022-02-28 11:22:00,42.2,43.653,20.271,
14274,2022-02-28 14:22:00,29.732,-33.558,9.7055,
14275,2022-02-28 17:22:00,-35.912,1.406,-1.8018,
14276,2022-02-28 20:22:00,-75.716,12.627,-4.204,
14277,2022-02-28 23:22:00,52.058,38.207,6.9437,
14278,2022-03-01 02:22:00,157.07,-18.821,23.374,
14279,2022-03-01 05:22:00,-56.354,19.432,-13.826,
14280,2022-03-01 08:22:00,,4.1336,6.3532,
14281,2022-03-01 11:22:00,44.117,-29.729,-22.186,
14282,2022-03-01 14:22:00,-398.39,1.7526,-0.9437,
14283,2022-03-01 17:22:00,-100.53,49.051,11.961,
14284,2022-03-01 20:22:00,-83.319,56.557,32.988,
14285,2022-03-01 23:22:00,29.814,17.284,2.8322,
14286,2022-03-02 02:22:00,42.484,-0.2143,-2.6042,
14287,2022-03-02 05:22:00,-196.17,-3.3188,1.7161,
14288,2022-03-02 08:22:00,-116.94,-10.344,-18.6,
14289,2022-03-02 11:22:00,-5.501,22.576,-10.176,
14290,2022-03-02 14:22:00,0.40352,-20.011,2.3234,
14291,2022-03-02 17:22:00,-86.336,-8.9964,-1.2819,
14292,2022-03-02 20:22:00,-35.91,-16.204,2.1131,
14293,2022-03-02 23:22:00,-20.742,-0.6322,2.5646,
14294,2022-03-03 02:22:00,-11.247,0.36952,2.0883,
14295,2022-03-03 05:22:00,-32.645,-18.059,-2.5102,
14296,2022-03-03 08:22:00,-60.404,4.6062,-4.792,
14297,2022-03-03 11:22:00,100.04,-36.145,13.139,
14298,2022-03-03 14:22:00,270.87,-41.736,7.2303,
14299,2022-03-03 17:22:00,145.23,-10.593,-13.781,
